player_id,year,vote_type,ballots,votes,pct,inducted,dropped
cuyleki01,1952,bbwaa,234,10,4.3,,
hardeme01,1952,bbwaa,234,10,4.3,,
oneilst01,1952,bbwaa,234,10,4.3,,
ruffire01,1952,bbwaa,234,10,4.3,,
adamsba01,1952,bbwaa,234,9,3.8,,
faberre01,1952,bbwaa,234,9,3.8,,
grimebu01,1952,bbwaa,234,9,3.8,,
kerrdi01,1952,bbwaa,234,9,3.8,,
marquru01,1952,bbwaa,234,9,3.8,,
bottoji01,1952,bbwaa,234,7,3.0,,
wilsoji01,1952,bbwaa,234,7,3.0,,
grimmch01,1952,bbwaa,234,6,2.6,,
dykesji01,1952,bbwaa,234,5,2.1,,
henrito01,1952,bbwaa,234,4,1.7,,
rolfere01,1952,bbwaa,234,4,1.7,,
scottev01,1952,bbwaa,234,4,1.7,,
willicy01,1952,bbwaa,234,4,1.7,,
hermaba01,1952,bbwaa,234,3,1.3,,
nehfar01,1952,bbwaa,234,3,1.3,,
rixeyep01,1952,bbwaa,234,3,1.3,,
waltebu01,1952,bbwaa,234,3,1.3,,
averiea01,1952,bbwaa,234,2,0.9,,
coopewi01,1952,bbwaa,234,2,0.9,,
lopezal01,1952,bbwaa,234,2,0.9,,
peckiro01,1952,bbwaa,234,2,0.9,,
rommeed01,1952,bbwaa,234,2,0.9,,
wanerll01,1952,bbwaa,234,2,0.9,,
chapmbe01,1952,bbwaa,234,1,0.4,,
combsea01,1952,bbwaa,234,1,0.4,,
crosefr01,1952,bbwaa,234,1,0.4,,
durocle01,1952,bbwaa,234,1,0.4,,
ehmkeho01,1952,bbwaa,234,1,0.4,,
gonzami01,1952,bbwaa,234,1,0.4,,
hafeych01,1952,bbwaa,234,1,0.4,,
jackstr01,1952,bbwaa,234,1,0.4,,
luquedo01,1952,bbwaa,234,1,0.4,,
meusebo01,1952,bbwaa,234,1,0.4,,
milancl01,1952,bbwaa,234,1,0.4,,
pruethu01,1952,bbwaa,234,1,0.4,,
ricesa01,1952,bbwaa,234,1,0.4,,
ruelmu01,1952,bbwaa,234,1,0.4,,
selkige01,1952,bbwaa,234,1,0.4,,
southbi01,1952,bbwaa,234,1,0.4,,
werbebi01,1952,bbwaa,234,1,0.4,,
wrighgl01,1952,bbwaa,234,1,0.4,,
deandi01,1953,bbwaa,264,209,79.2,1,
simmoal01,1953,bbwaa,264,199,75.4,1,
terrybi01,1953,bbwaa,264,191,72.3,,
dickebi01,1953,bbwaa,264,179,67.8,,
maranra01,1953,bbwaa,264,164,62.1,,
vanceda01,1953,bbwaa,264,150,56.8,,
lyonste01,1953,bbwaa,264,139,52.7,,
dimagjo01,1953,bbwaa,264,117,44.3,,
bendech01,1953,bbwaa,264,104,39.4,,
hartnga01,1953,bbwaa,264,104,39.4,,
greenha01,1953,bbwaa,264,80,30.3,,
cronijo01,1953,bbwaa,264,69,26.1,,
stengca01,1953,bbwaa,264,61,23.1,,
gowdyha01,1953,bbwaa,264,58,22.0,,
careyma01,1953,bbwaa,264,55,20.8,,
schalra01,1953,bbwaa,264,52,19.7,,
martipe01,1953,bbwaa,264,43,16.3,,
wilsoha01,1953,bbwaa,264,43,16.3,,
gomezle01,1953,bbwaa,264,35,13.3,,
roushed01,1953,bbwaa,264,32,12.1,,
wheatza01,1953,bbwaa,264,32,12.1,,
youngro01,1953,bbwaa,264,31,11.7,,
lazzeto01,1953,bbwaa,264,28,10.6,,
ruffire01,1953,bbwaa,264,24,9.1,,
harribu01,1953,bbwaa,264,21,8.0,,
lewisdu01,1953,bbwaa,264,20,7.6,,
marquru01,1953,bbwaa,264,19,7.2,,
cuyleki01,1953,bbwaa,264,18,6.8,,
adamsba01,1953,bbwaa,264,17,6.4,,
hoytwa01,1953,bbwaa,264,14,5.3,,
kerrdi01,1953,bbwaa,264,13,4.9,,
oneilst01,1953,bbwaa,264,13,4.9,,
odoulle01,1953,bbwaa,264,11,4.2,,
bancrda01,1953,bbwaa,264,10,3.8,,
bottoji01,1953,bbwaa,264,10,3.8,,
henrito01,1953,bbwaa,264,10,3.8,,
waltebu01,1953,bbwaa,264,10,3.8,,
wilsoji01,1953,bbwaa,264,10,3.8,,
coopewi01,1953,bbwaa,264,9,3.4,,
faberre01,1953,bbwaa,264,9,3.4,,
grimebu01,1953,bbwaa,264,9,3.4,,
grimmch01,1953,bbwaa,264,9,3.4,,
hardeme01,1953,bbwaa,264,8,3.0,,
ruelmu01,1953,bbwaa,264,8,3.0,,
dykesji01,1953,bbwaa,264,5,1.9,,
rolfere01,1953,bbwaa,264,5,1.9,,
scottev01,1953,bbwaa,264,5,1.9,,
haineje01,1953,bbwaa,264,4,1.5,,
nehfar01,1953,bbwaa,264,4,1.5,,
willicy01,1953,bbwaa,264,4,1.5,,
combsea01,1953,bbwaa,264,3,1.1,,
ehmkeho01,1953,bbwaa,264,3,1.1,,
ricesa01,1953,bbwaa,264,3,1.1,,
rixeyep01,1953,bbwaa,264,3,1.1,,
wrighgl01,1953,bbwaa,264,3,1.1,,
applilu01,1953,bbwaa,264,2,0.8,,
doerrbo01,1953,bbwaa,264,2,0.8,,
hafeych01,1953,bbwaa,264,2,0.8,,
hermaba01,1953,bbwaa,264,2,0.8,,
jackstr01,1953,bbwaa,264,2,0.8,,
lopezal01,1953,bbwaa,264,2,0.8,,
peckiro01,1953,bbwaa,264,2,0.8,,
southbi01,1953,bbwaa,264,2,0.8,,
altroni01,1953,bbwaa,264,1,0.4,,
bushdo01,1953,bbwaa,264,1,0.4,,
gonzami01,1953,bbwaa,264,1,0.4,,
kellech01,1953,bbwaa,264,1,0.4,,
klingjo01,1953,bbwaa,264,1,0.4,,
langebi01,1953,bbwaa,264,1,0.4,,
luquedo01,1953,bbwaa,264,1,0.4,,
mccarjo99,1953,bbwaa,264,1,0.4,,
milancl01,1953,bbwaa,264,1,0.4,,
moorete01,1953,bbwaa,264,1,0.4,,
olearch01,1953,bbwaa,264,1,0.4,,
pruethu01,1953,bbwaa,264,1,0.4,,
roberda01,1953,bbwaa,264,1,0.4,,
rommeed01,1953,bbwaa,264,1,0.4,,
schaege01,1953,bbwaa,264,1,0.4,,
selkige01,1953,bbwaa,264,1,0.4,,
sherdbi01,1953,bbwaa,264,1,0.4,,
streega01,1953,bbwaa,264,1,0.4,,
vaughar01,1953,bbwaa,264,1,0.4,,
wambsbi01,1953,bbwaa,264,1,0.4,,
maranra01,1954,bbwaa,252,209,82.9,1,
dickebi01,1954,bbwaa,252,202,80.2,1,
terrybi01,1954,bbwaa,252,195,77.4,1,
dimagjo01,1954,bbwaa,252,175,69.4,,
lyonste01,1954,bbwaa,252,170,67.5,,
vanceda01,1954,bbwaa,252,158,62.7,,
hartnga01,1954,bbwaa,252,151,59.9,,
greenha01,1954,bbwaa,252,97,38.5,,
cronijo01,1954,bbwaa,252,85,33.7,,
careyma01,1954,bbwaa,252,55,21.8,,
schalra01,1954,bbwaa,252,54,21.4,,
roushed01,1954,bbwaa,252,52,20.6,,
gowdyha01,1954,bbwaa,252,51,20.2,,
wilsoha01,1954,bbwaa,252,48,19.0,,
gomezle01,1954,bbwaa,252,38,15.1,,
youngro01,1954,bbwaa,252,34,13.5,,
wheatza01,1954,bbwaa,252,33,13.1,,
lazzeto01,1954,bbwaa,252,30,11.9,,
ruffire01,1954,bbwaa,252,29,11.5,,
cuyleki01,1954,bbwaa,252,20,7.9,,
lewisdu01,1954,bbwaa,252,20,7.9,,
bottoji01,1954,bbwaa,252,16,6.3,,
marquru01,1954,bbwaa,252,15,6.0,,
hoytwa01,1954,bbwaa,252,14,5.6,,
adamsba01,1954,bbwaa,252,13,5.2,,
kerrdi01,1954,bbwaa,252,13,5.2,,
faberre01,1954,bbwaa,252,12,4.8,,
kleinch01,1954,bbwaa,252,11,4.4,,
bancrda01,1954,bbwaa,252,10,4.0,,
ricesa01,1954,bbwaa,252,9,3.6,,
wilsoji01,1954,bbwaa,252,8,3.2,,
coopewi01,1954,bbwaa,252,7,2.8,,
nehfar01,1954,bbwaa,252,7,2.8,,
haineje01,1954,bbwaa,252,6,2.4,,
rixeyep01,1954,bbwaa,252,5,2.0,,
ruelmu01,1954,bbwaa,252,5,2.0,,
ehmkeho01,1954,bbwaa,252,4,1.6,,
scottev01,1954,bbwaa,252,4,1.6,,
wambsbi01,1954,bbwaa,252,4,1.6,,
willicy01,1954,bbwaa,252,4,1.6,,
milancl01,1954,bbwaa,252,3,1.2,,
altroni01,1954,bbwaa,252,2,0.8,,
hafeych01,1954,bbwaa,252,2,0.8,,
vaughar01,1954,bbwaa,252,2,0.8,,
bluegos01,1954,bbwaa,252,1,0.4,,
bluelu01,1954,bbwaa,252,1,0.4,,
gosligo01,1954,bbwaa,252,1,0.4,,
grohhe01,1954,bbwaa,252,1,0.4,,
hermaba01,1954,bbwaa,252,1,0.4,,
jackstr01,1954,bbwaa,252,1,0.4,,
peckiro01,1954,bbwaa,252,1,0.4,,
seweljo01,1954,bbwaa,252,1,0.4,,
wrighgl01,1954,bbwaa,252,1,0.4,,
dimagjo01,1955,bbwaa,251,223,88.8,1,
lyonste01,1955,bbwaa,251,217,86.5,1,
vanceda01,1955,bbwaa,251,205,81.7,1,
hartnga01,1955,bbwaa,251,195,77.7,1,
greenha01,1955,bbwaa,251,157,62.5,,
cronijo01,1955,bbwaa,251,135,53.8,,
careyma01,1955,bbwaa,251,119,47.4,,
schalra01,1955,bbwaa,251,113,45.0,,
roushed01,1955,bbwaa,251,97,38.6,,
gowdyha01,1955,bbwaa,251,90,35.9,,
wilsoha01,1955,bbwaa,251,81,32.3,,
gomezle01,1955,bbwaa,251,71,28.3,,
lazzeto01,1955,bbwaa,251,66,26.3,,
ruffire01,1955,bbwaa,251,60,23.9,,
wheatza01,1955,bbwaa,251,51,20.3,,
youngro01,1955,bbwaa,251,48,19.1,,
cuyleki01,1955,bbwaa,251,35,13.9,,
marquru01,1955,bbwaa,251,35,13.9,,
lewisdu01,1955,bbwaa,251,34,13.5,,
hoytwa01,1955,bbwaa,251,33,13.1,,
ricesa01,1955,bbwaa,251,28,11.2,,
faberre01,1955,bbwaa,251,27,10.8,,
bottoji01,1955,bbwaa,251,26,10.4,,
kerrdi01,1955,bbwaa,251,25,10.0,,
kleinch01,1955,bbwaa,251,25,10.0,,
adamsba01,1955,bbwaa,251,24,9.6,,
bancrda01,1955,bbwaa,251,19,7.6,,
wilsoji01,1955,bbwaa,251,13,5.2,,
coopewi01,1955,bbwaa,251,11,4.4,,
ruelmu01,1955,bbwaa,251,11,4.4,,
haineje01,1955,bbwaa,251,10,4.0,,
rixeyep01,1955,bbwaa,251,8,3.2,,
scottev01,1955,bbwaa,251,8,3.2,,
gosligo01,1955,bbwaa,251,7,2.8,,
nehfar01,1955,bbwaa,251,7,2.8,,
milancl01,1955,bbwaa,251,6,2.4,,
grohhe01,1955,bbwaa,251,5,2.0,,
hermaba01,1955,bbwaa,251,5,2.0,,
jackstr01,1955,bbwaa,251,5,2.0,,
wambsbi01,1955,bbwaa,251,5,2.0,,
hafeych01,1955,bbwaa,251,4,1.6,,
vaughar01,1955,bbwaa,251,4,1.6,,
wrighgl01,1955,bbwaa,251,4,1.6,,
applilu01,1955,bbwaa,251,3,1.2,,
grimebu01,1955,bbwaa,251,3,1.2,,
willicy01,1955,bbwaa,251,3,1.2,,
averiea01,1955,bbwaa,251,2,0.8,,
earnsge01,1955,bbwaa,251,2,0.8,,
judgejo01,1955,bbwaa,251,2,0.8,,
meusebo01,1955,bbwaa,251,2,0.8,,
allenjo02,1955,bbwaa,251,1,0.4,,
berrych02,1955,bbwaa,251,1,0.4,,
bishoma01,1955,bbwaa,251,1,0.4,,
combsea01,1955,bbwaa,251,1,0.4,,
daubeja01,1955,bbwaa,251,1,0.4,,
derripa01,1955,bbwaa,251,1,0.4,,
dykesji01,1955,bbwaa,251,1,0.4,,
gordojo01,1955,bbwaa,251,1,0.4,,
haasmu01,1955,bbwaa,251,1,0.4,,
jonessa01,1955,bbwaa,251,1,0.4,,
peckiro01,1955,bbwaa,251,1,0.4,,
schumha02,1955,bbwaa,251,1,0.4,,
seweljo01,1955,bbwaa,251,1,0.4,,
sherdbi01,1955,bbwaa,251,1,0.4,,
greenha01,1956,bbwaa,193,164,85.0,1,
cronijo01,1956,bbwaa,193,152,78.8,1,
ruffire01,1956,bbwaa,193,97,50.3,,
roushed01,1956,bbwaa,193,91,47.2,,
gomezle01,1956,bbwaa,193,89,46.1,,
wilsoha01,1956,bbwaa,193,74,38.3,,
careyma01,1956,bbwaa,193,65,33.7,,
lazzeto01,1956,bbwaa,193,64,33.2,,
cuyleki01,1956,bbwaa,193,55,28.5,,
gowdyha01,1956,bbwaa,193,49,25.4,,
ricesa01,1956,bbwaa,193,45,23.3,,
kleinch01,1956,bbwaa,193,44,22.8,,
bottoji01,1956,bbwaa,193,42,21.8,,
hoytwa01,1956,bbwaa,193,37,19.2,,
faberre01,1956,bbwaa,193,34,17.6,,
medwijo01,1956,bbwaa,193,31,16.1,,
rixeyep01,1956,bbwaa,193,27,14.0,,
gosligo01,1956,bbwaa,193,26,13.5,,
wheatza01,1956,bbwaa,193,26,13.5,,
grimebu01,1956,bbwaa,193,25,13.0,,
youngro01,1956,bbwaa,193,19,9.8,,
wanerll01,1956,bbwaa,193,18,9.3,,
wilsoji01,1956,bbwaa,193,17,8.8,,
hafeych01,1956,bbwaa,193,16,8.3,,
ruelmu01,1956,bbwaa,193,16,8.3,,
bancrda01,1956,bbwaa,193,15,7.8,,
applilu01,1956,bbwaa,193,14,7.3,,
combsea01,1956,bbwaa,193,14,7.3,,
haineje01,1956,bbwaa,193,14,7.3,,
jackstr01,1956,bbwaa,193,14,7.3,,
manushe01,1956,bbwaa,193,13,6.7,,
derripa01,1956,bbwaa,193,12,6.2,,
hermaba01,1956,bbwaa,193,11,5.7,,
willicy01,1956,bbwaa,193,11,5.7,,
vaughar01,1956,bbwaa,193,9,4.7,,
ehmkeho01,1956,bbwaa,193,8,4.1,,
lombaer01,1956,bbwaa,193,8,4.1,,
ferrewe01,1956,bbwaa,193,7,3.6,,
martipe01,1956,bbwaa,193,7,3.6,,
doerrbo01,1956,bbwaa,193,5,2.6,,
odoulle01,1956,bbwaa,193,5,2.6,,
waltebu01,1956,bbwaa,193,5,2.6,,
cramedo01,1956,bbwaa,193,4,2.1,,
gordojo01,1956,bbwaa,193,4,2.1,,
averiea01,1956,bbwaa,193,3,1.6,,
bridgto01,1956,bbwaa,193,3,1.6,,
earnsge01,1956,bbwaa,193,3,1.6,,
fitzsfr01,1956,bbwaa,193,3,1.6,,
lindsfr01,1956,bbwaa,193,3,1.6,,
mccorfr01,1956,bbwaa,193,3,1.6,,
rolfere01,1956,bbwaa,193,3,1.6,,
seweljo01,1956,bbwaa,193,3,1.6,,
vandejo01,1956,bbwaa,193,3,1.6,,
wrighgl01,1956,bbwaa,193,3,1.6,,
bluegos01,1956,bbwaa,193,2,1.0,,
boudrlo01,1956,bbwaa,193,2,1.0,,
bushgu01,1956,bbwaa,193,2,1.0,,
coopemo01,1956,bbwaa,193,2,1.0,,
critzhu01,1956,bbwaa,193,2,1.0,,
fonsele01,1956,bbwaa,193,2,1.0,,
henrito01,1956,bbwaa,193,2,1.0,,
hermabi01,1956,bbwaa,193,2,1.0,,
judgejo01,1956,bbwaa,193,2,1.0,,
kellech01,1956,bbwaa,193,2,1.0,,
kellyge01,1956,bbwaa,193,2,1.0,,
schumha02,1956,bbwaa,193,2,1.0,,
stephri01,1956,bbwaa,193,2,1.0,,
tobinji01,1956,bbwaa,193,2,1.0,,
altroni01,1956,bbwaa,193,1,0.5,,
bergewa01,1956,bbwaa,193,1,0.5,,
bishoma01,1956,bbwaa,193,1,0.5,,
camildo01,1956,bbwaa,193,1,0.5,,
chandsp01,1956,bbwaa,193,1,0.5,,
crosefr01,1956,bbwaa,193,1,0.5,,
cuccito01,1956,bbwaa,193,1,0.5,,
dinnebi01,1956,bbwaa,193,1,0.5,,
duganjo01,1956,bbwaa,193,1,0.5,,
durocle01,1956,bbwaa,193,1,0.5,,
dykesji01,1956,bbwaa,193,1,0.5,,
ferreri01,1956,bbwaa,193,1,0.5,,
haasmu01,1956,bbwaa,193,1,0.5,,
hackst01,1956,bbwaa,193,1,0.5,,
hallabi01,1956,bbwaa,193,1,0.5,,
johnsbo01,1956,bbwaa,193,1,0.5,,
jonessa01,1956,bbwaa,193,1,0.5,,
kuheljo01,1956,bbwaa,193,1,0.5,,
lopezal01,1956,bbwaa,193,1,0.5,,
luquedo01,1956,bbwaa,193,1,0.5,,
marioma01,1956,bbwaa,193,1,0.5,,
meusebo01,1956,bbwaa,193,1,0.5,,
mostijo01,1956,bbwaa,193,1,0.5,,
quinnja01,1956,bbwaa,193,1,0.5,,
reynoal01,1956,bbwaa,193,1,0.5,,
rizzuph01,1956,bbwaa,193,1,0.5,,
schacal01,1956,bbwaa,193,1,0.5,,
schanwa01,1956,bbwaa,193,1,0.5,,
scottev01,1956,bbwaa,193,1,0.5,,
sherdbi01,1956,bbwaa,193,1,0.5,,
smithea02,1956,bbwaa,193,1,0.5,,
suhrgu01,1956,bbwaa,193,1,0.5,,
turneji01,1956,bbwaa,193,1,0.5,,
uhlege01,1956,bbwaa,193,1,0.5,,
wambsbi01,1956,bbwaa,193,1,0.5,,
whitebu01,1956,bbwaa,193,1,0.5,,
whiteea01,1956,bbwaa,193,1,0.5,,
willike01,1956,bbwaa,193,1,0.5,,
careyma01,1958,bbwaa,266,136,51.1,,
roushed01,1958,bbwaa,266,112,42.1,,
ruffire01,1958,bbwaa,266,99,37.2,,
wilsoha01,1958,bbwaa,266,94,35.3,,
cuyleki01,1958,bbwaa,266,90,33.8,,
ricesa01,1958,bbwaa,266,90,33.8,,
lazzeto01,1958,bbwaa,266,80,30.1,,
applilu01,1958,bbwaa,266,77,28.9,,
gomezle01,1958,bbwaa,266,76,28.6,,
grimebu01,1958,bbwaa,266,71,26.7,,
faberre01,1958,bbwaa,266,68,25.6,,
boudrlo01,1958,bbwaa,266,64,24.1,,
bottoji01,1958,bbwaa,266,57,21.4,,
medwijo01,1958,bbwaa,266,50,18.8,,
martipe01,1958,bbwaa,266,46,17.3,,
gowdyha01,1958,bbwaa,266,45,16.9,,
harribu01,1958,bbwaa,266,45,16.9,,
bancrda01,1958,bbwaa,266,43,16.2,,
wanerll01,1958,bbwaa,266,39,14.7,,
hoytwa01,1958,bbwaa,266,37,13.9,,
kleinch01,1958,bbwaa,266,36,13.5,,
vandejo01,1958,bbwaa,266,35,13.2,,
combsea01,1958,bbwaa,266,34,12.8,,
covelst01,1958,bbwaa,266,34,12.8,,
lopezal01,1958,bbwaa,266,34,12.8,,
waltebu01,1958,bbwaa,266,33,12.4,,
rixeyep01,1958,bbwaa,266,32,12.0,,
durocle01,1958,bbwaa,266,28,10.5,,
odoulle01,1958,bbwaa,266,27,10.2,,
dykesji01,1958,bbwaa,266,26,9.8,,
gosligo01,1958,bbwaa,266,26,9.8,,
grimmch01,1958,bbwaa,266,26,9.8,,
doerrbo01,1958,bbwaa,266,25,9.4,,
haineje01,1958,bbwaa,266,22,8.3,,
manushe01,1958,bbwaa,266,22,8.3,,
altroni01,1958,bbwaa,266,20,7.5,,
southbi01,1958,bbwaa,266,18,6.8,,
fitzsfr01,1958,bbwaa,266,16,6.0,,
derripa01,1958,bbwaa,266,15,5.6,,
luquedo01,1958,bbwaa,266,15,5.6,,
averiea01,1958,bbwaa,266,14,5.3,,
hermaba01,1958,bbwaa,266,13,4.9,,
nehfar01,1958,bbwaa,266,13,4.9,,
rolfere01,1958,bbwaa,266,13,4.9,,
hafeych01,1958,bbwaa,266,12,4.5,,
moorete01,1958,bbwaa,266,12,4.5,,
rowesc01,1958,bbwaa,266,12,4.5,,
bridgto01,1958,bbwaa,266,11,4.1,,
gordojo01,1958,bbwaa,266,11,4.1,,
henrito01,1958,bbwaa,266,11,4.1,,
jackstr01,1958,bbwaa,266,11,4.1,,
oneilst01,1958,bbwaa,266,10,3.8,,
ruelmu01,1958,bbwaa,266,10,3.8,,
ferrewe01,1958,bbwaa,266,9,3.4,,
judgejo01,1958,bbwaa,266,9,3.4,,
kellech01,1958,bbwaa,266,9,3.4,,
quinnja01,1958,bbwaa,266,9,3.4,,
schanwa01,1958,bbwaa,266,8,3.0,,
tebbebi01,1958,bbwaa,266,8,3.0,,
wrighgl01,1958,bbwaa,266,8,3.0,,
ehmkeho01,1958,bbwaa,266,7,2.6,,
hermabi01,1958,bbwaa,266,7,2.6,,
rommeed01,1958,bbwaa,266,7,2.6,,
hackst01,1958,bbwaa,266,6,2.3,,
hardeme01,1958,bbwaa,266,6,2.3,,
higgipi01,1958,bbwaa,266,6,2.3,,
maysca01,1958,bbwaa,266,6,2.3,,
reisepe01,1958,bbwaa,266,6,2.3,,
rootch01,1958,bbwaa,266,6,2.3,,
vaughar01,1958,bbwaa,266,6,2.3,,
willicy01,1958,bbwaa,266,6,2.3,,
bushjo01,1958,bbwaa,266,5,1.9,,
crosefr01,1958,bbwaa,266,5,1.9,,
duganjo01,1958,bbwaa,266,5,1.9,,
groveor01,1958,bbwaa,266,5,1.9,,
jonesfi01,1958,bbwaa,266,5,1.9,,
lindsfr01,1958,bbwaa,266,5,1.9,,
marbefi01,1958,bbwaa,266,5,1.9,,
meusebo01,1958,bbwaa,266,5,1.9,,
bergmo01,1958,bbwaa,266,4,1.5,,
bishoma01,1958,bbwaa,266,4,1.5,,
camildo01,1958,bbwaa,266,4,1.5,,
lavagco01,1958,bbwaa,266,4,1.5,,
lombaer01,1958,bbwaa,266,4,1.5,,
shockur01,1958,bbwaa,266,4,1.5,,
uhlege01,1958,bbwaa,266,4,1.5,,
berrych02,1958,bbwaa,266,3,1.1,,
coopemo01,1958,bbwaa,266,3,1.1,,
cuccito01,1958,bbwaa,266,3,1.1,,
doakbi01,1958,bbwaa,266,3,1.1,,
fonsele01,1958,bbwaa,266,3,1.1,,
gonzami01,1958,bbwaa,266,3,1.1,,
gustifr01,1958,bbwaa,266,3,1.1,,
kammwi01,1958,bbwaa,266,3,1.1,,
ofarrbo01,1958,bbwaa,266,3,1.1,,
sewellu01,1958,bbwaa,266,3,1.1,,
werbebi01,1958,bbwaa,266,3,1.1,,
wilsoji01,1958,bbwaa,266,3,1.1,,
bergewa01,1958,bbwaa,266,2,0.8,,
bluegos01,1958,bbwaa,266,2,0.8,,
cramedo01,1958,bbwaa,266,2,0.8,,
holmeto01,1958,bbwaa,266,2,0.8,,
kellyge01,1958,bbwaa,266,2,0.8,,
kremera01,1958,bbwaa,266,2,0.8,,
leachfr01,1958,bbwaa,266,2,0.8,,
mccarjo99,1958,bbwaa,266,2,0.8,,
mcmanma01,1958,bbwaa,266,2,0.8,,
meadole01,1958,bbwaa,266,2,0.8,,
mungova01,1958,bbwaa,266,2,0.8,,
perkicy01,1958,bbwaa,266,2,0.8,,
sherdbi01,1958,bbwaa,266,2,0.8,,
warnelo01,1958,bbwaa,266,2,0.8,,
whiteea01,1958,bbwaa,266,2,0.8,,
adamssp01,1958,bbwaa,266,1,0.4,,
austiji01,1958,bbwaa,266,1,0.4,,
bartedi01,1958,bbwaa,266,1,0.4,,
bentola01,1958,bbwaa,266,1,0.4,,
bladera01,1958,bbwaa,266,1,0.4,,
casege01,1958,bbwaa,266,1,0.4,,
chapmsa01,1958,bbwaa,266,1,0.4,,
crowdal01,1958,bbwaa,266,1,0.4,,
danniha01,1958,bbwaa,266,1,0.4,,
daviscu01,1958,bbwaa,266,1,0.4,,
ellioju01,1958,bbwaa,266,1,0.4,,
ferreri01,1958,bbwaa,266,1,0.4,,
grantge01,1958,bbwaa,266,1,0.4,,
haasmu01,1958,bbwaa,266,1,0.4,,
hallabi01,1958,bbwaa,266,1,0.4,,
hargrbu01,1958,bbwaa,266,1,0.4,,
jurgebi01,1958,bbwaa,266,1,0.4,,
keltnke01,1958,bbwaa,266,1,0.4,,
kressre01,1958,bbwaa,266,1,0.4,,
lucasre01,1958,bbwaa,266,1,0.4,,
mancugu01,1958,bbwaa,266,1,0.4,,
millebi02,1958,bbwaa,266,1,0.4,,
moseswa01,1958,bbwaa,266,1,0.4,,
mostijo01,1958,bbwaa,266,1,0.4,,
olearch01,1958,bbwaa,266,1,0.4,,
pearsmo01,1958,bbwaa,266,1,0.4,,
pippwa01,1958,bbwaa,266,1,0.4,,
schumha02,1958,bbwaa,266,1,0.4,,
scottja01,1958,bbwaa,266,1,0.4,,
seweljo01,1958,bbwaa,266,1,0.4,,
sewelri01,1958,bbwaa,266,1,0.4,,
spahnwa01,1958,bbwaa,266,1,0.4,,
stephri01,1958,bbwaa,266,1,0.4,,
suhrgu01,1958,bbwaa,266,1,0.4,,
sukefcl01,1958,bbwaa,266,1,0.4,,
walberu01,1958,bbwaa,266,1,0.4,,
walkeha01,1958,bbwaa,266,1,0.4,,
willike01,1958,bbwaa,266,1,0.4,,
wyattwh01,1958,bbwaa,266,1,0.4,,
youngpe01,1958,bbwaa,266,1,0.4,,
zachato01,1958,bbwaa,266,1,0.4,,
roushed01,1960,bbwaa,269,146,54.3,,
ricesa01,1960,bbwaa,269,143,53.2,,
rixeyep01,1960,bbwaa,269,142,52.8,,
grimebu01,1960,bbwaa,269,92,34.2,,
bottoji01,1960,bbwaa,269,89,33.1,,
ruffire01,1960,bbwaa,269,86,32.0,,
faberre01,1960,bbwaa,269,83,30.9,,
applilu01,1960,bbwaa,269,72,26.8,,
cuyleki01,1960,bbwaa,269,72,26.8,,
wilsoha01,1960,bbwaa,269,72,26.8,,
lazzeto01,1960,bbwaa,269,59,21.9,,
gomezle01,1960,bbwaa,269,51,19.0,,
mizejo01,1960,bbwaa,269,45,16.7,,
odoulle01,1960,bbwaa,269,45,16.7,,
combsea01,1960,bbwaa,269,43,16.0,,
gowdyha01,1960,bbwaa,269,38,14.1,,
medwijo01,1960,bbwaa,269,38,14.1,,
kleinch01,1960,bbwaa,269,37,13.8,,
marioma01,1960,bbwaa,269,37,13.8,,
boudrlo01,1960,bbwaa,269,35,13.0,,
harribu01,1960,bbwaa,269,31,11.5,,
vandejo01,1960,bbwaa,269,31,11.5,,
bancrda01,1960,bbwaa,269,30,11.2,,
gosligo01,1960,bbwaa,269,30,11.2,,
hafeych01,1960,bbwaa,269,29,10.8,,
hoytwa01,1960,bbwaa,269,29,10.8,,
martipe01,1960,bbwaa,269,29,10.8,,
dykesji01,1960,bbwaa,269,27,10.0,,
lopezal01,1960,bbwaa,269,26,9.7,,
reynoal01,1960,bbwaa,269,24,8.9,,
seweljo01,1960,bbwaa,269,23,8.6,,
wanerll01,1960,bbwaa,269,22,8.2,,
haineje01,1960,bbwaa,269,20,7.4,,
manushe01,1960,bbwaa,269,20,7.4,,
waltebu01,1960,bbwaa,269,19,7.1,,
altroni01,1960,bbwaa,269,18,6.7,,
wrighgl01,1960,bbwaa,269,18,6.7,,
doerrbo01,1960,bbwaa,269,15,5.6,,
judgejo01,1960,bbwaa,269,15,5.6,,
fitzsfr01,1960,bbwaa,269,13,4.8,,
grimmch01,1960,bbwaa,269,13,4.8,,
ehmkeho01,1960,bbwaa,269,12,4.5,,
hardeme01,1960,bbwaa,269,12,4.5,,
rommeed01,1960,bbwaa,269,12,4.5,,
averiea01,1960,bbwaa,269,11,4.1,,
gordojo01,1960,bbwaa,269,11,4.1,,
jackstr01,1960,bbwaa,269,11,4.1,,
schanwa01,1960,bbwaa,269,11,4.1,,
schumha02,1960,bbwaa,269,11,4.1,,
willicy01,1960,bbwaa,269,11,4.1,,
durocle01,1960,bbwaa,269,10,3.7,,
henrito01,1960,bbwaa,269,10,3.7,,
meusebo01,1960,bbwaa,269,10,3.7,,
rolfere01,1960,bbwaa,269,10,3.7,,
